Location Type,Incident Hour of Day,Incident Month,Offense Attempted or Completed,Number of Crimes,Year,Offense Type,Estimated Population,"Crime Rate (per 1,000)","Crime Rate (per 100,000)","Offense Rate (per 1,000)","Offense Rate (per 100,000)","Incident Rate (per 1,000)","Incident Rate (per 100,000)"
Residence/Home,Night,September,Completed,193,2009,burglary,5028259,0.04,3.84,0.04,3.84,0.04,3.84
Residence/Home,Night,October,Attempted,31,2009,burglary,5028259,0.01,0.62,0.01,0.62,0.01,0.62
Residence/Home,Night,October,Completed,177,2009,burglary,5028259,0.04,3.52,0.04,3.52,0.04,3.52
Residence/Home,Night,October,Attempted,12,2009,burglary,5028259,0,0.24,0,0.24,0,0.24
Residence/Home,Night,October,Completed,187,2009,burglary,5028259,0.04,3.72,0.04,3.72,0.04,3.72
Residence/Home,Night,November,Attempted,37,2009,burglary,5028259,0.01,0.74,0.01,0.74,0.01,0.74
Residence/Home,Night,November,Completed,186,2009,burglary,5028259,0.04,3.7,0.04,3.7,0.04,3.7
Residence/Home,Night,November,Attempted,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Residence/Home,Night,November,Completed,183,2009,burglary,5028259,0.04,3.64,0.04,3.64,0.04,3.64
Residence/Home,Night,December,Attempted,30,2009,burglary,5028259,0.01,0.6,0.01,0.6,0.01,0.6
Residence/Home,Night,December,Completed,172,2009,burglary,5028259,0.03,3.42,0.03,3.42,0.03,3.42
Residence/Home,Night,December,Attempted,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Residence/Home,Night,December,Completed,163,2009,burglary,5028259,0.03,3.24,0.03,3.24,0.03,3.24
Residence/Home,Day,January,Attempted,56,2009,burglary,5028259,0.01,1.11,0.01,1.11,0.01,1.11
Residence/Home,Day,January,Completed,432,2009,burglary,5028259,0.09,8.59,0.09,8.59,0.09,8.59
Residence/Home,Day,January,Attempted,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Residence/Home,Day,January,Completed,325,2009,burglary,5028259,0.06,6.46,0.06,6.46,0.06,6.46
Residence/Home,Day,February,Attempted,47,2009,burglary,5028259,0.01,0.93,0.01,0.93,0.01,0.93
Residence/Home,Day,February,Completed,369,2009,burglary,5028259,0.07,7.34,0.07,7.34,0.07,7.34
Residence/Home,Day,February,Attempted,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Residence/Home,Day,February,Completed,296,2009,burglary,5028259,0.06,5.89,0.06,5.89,0.06,5.89
Residence/Home,Day,March,Attempted,58,2009,burglary,5028259,0.01,1.15,0.01,1.15,0.01,1.15
Residence/Home,Day,March,Completed,369,2009,burglary,5028259,0.07,7.34,0.07,7.34,0.07,7.34
Residence/Home,Day,March,Attempted,10,2009,burglary,5028259,0,0.2,0,0.2,0,0.2
Residence/Home,Day,March,Completed,341,2009,burglary,5028259,0.07,6.78,0.07,6.78,0.07,6.78
Residence/Home,Day,April,Attempted,58,2009,burglary,5028259,0.01,1.15,0.01,1.15,0.01,1.15
Residence/Home,Day,April,Completed,426,2009,burglary,5028259,0.08,8.47,0.08,8.47,0.08,8.47
Residence/Home,Day,April,Attempted,10,2009,burglary,5028259,0,0.2,0,0.2,0,0.2
Residence/Home,Day,April,Completed,358,2009,burglary,5028259,0.07,7.12,0.07,7.12,0.07,7.12
Residence/Home,Day,May,Attempted,64,2009,burglary,5028259,0.01,1.27,0.01,1.27,0.01,1.27
Residence/Home,Day,May,Completed,424,2009,burglary,5028259,0.08,8.43,0.08,8.43,0.08,8.43
Residence/Home,Day,May,Attempted,10,2009,burglary,5028259,0,0.2,0,0.2,0,0.2
Residence/Home,Day,May,Completed,475,2009,burglary,5028259,0.09,9.45,0.09,9.45,0.09,9.45
Residence/Home,Day,June,Attempted,52,2009,burglary,5028259,0.01,1.03,0.01,1.03,0.01,1.03
Residence/Home,Day,June,Completed,366,2009,burglary,5028259,0.07,7.28,0.07,7.28,0.07,7.28
Residence/Home,Day,June,Attempted,6,2009,burglary,5028259,0,0.12,0,0.12,0,0.12
Residence/Home,Day,June,Completed,415,2009,burglary,5028259,0.08,8.25,0.08,8.25,0.08,8.25
Residence/Home,Day,July,Attempted,41,2009,burglary,5028259,0.01,0.82,0.01,0.82,0.01,0.82
Residence/Home,Day,July,Completed,400,2009,burglary,5028259,0.08,7.96,0.08,7.96,0.08,7.96
Residence/Home,Day,July,Attempted,13,2009,burglary,5028259,0,0.26,0,0.26,0,0.26
Residence/Home,Day,July,Completed,459,2009,burglary,5028259,0.09,9.13,0.09,9.13,0.09,9.13
Residence/Home,Day,August,Attempted,44,2009,burglary,5028259,0.01,0.88,0.01,0.88,0.01,0.88
Residence/Home,Day,August,Completed,403,2009,burglary,5028259,0.08,8.01,0.08,8.01,0.08,8.01
Residence/Home,Day,August,Attempted,18,2009,burglary,5028259,0,0.36,0,0.36,0,0.36
Residence/Home,Day,August,Completed,442,2009,burglary,5028259,0.09,8.79,0.09,8.79,0.09,8.79
Residence/Home,Day,September,Attempted,36,2009,burglary,5028259,0.01,0.72,0.01,0.72,0.01,0.72
Residence/Home,Day,September,Completed,409,2009,burglary,5028259,0.08,8.13,0.08,8.13,0.08,8.13
Residence/Home,Day,September,Attempted,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Residence/Home,Day,September,Completed,385,2009,burglary,5028259,0.08,7.66,0.08,7.66,0.08,7.66
Residence/Home,Day,October,Attempted,54,2009,burglary,5028259,0.01,1.07,0.01,1.07,0.01,1.07
Residence/Home,Day,October,Completed,449,2009,burglary,5028259,0.09,8.93,0.09,8.93,0.09,8.93
Residence/Home,Day,October,Attempted,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Residence/Home,Day,October,Completed,410,2009,burglary,5028259,0.08,8.15,0.08,8.15,0.08,8.15
Residence/Home,Day,November,Attempted,41,2009,burglary,5028259,0.01,0.82,0.01,0.82,0.01,0.82
Residence/Home,Day,November,Completed,472,2009,burglary,5028259,0.09,9.39,0.09,9.39,0.09,9.39
Residence/Home,Day,November,Attempted,10,2009,burglary,5028259,0,0.2,0,0.2,0,0.2
Residence/Home,Day,November,Completed,339,2009,burglary,5028259,0.07,6.74,0.07,6.74,0.07,6.74
Residence/Home,Day,December,Attempted,53,2009,burglary,5028259,0.01,1.05,0.01,1.05,0.01,1.05
Residence/Home,Day,December,Completed,416,2009,burglary,5028259,0.08,8.27,0.08,8.27,0.08,8.27
Residence/Home,Day,December,Attempted,12,2009,burglary,5028259,0,0.24,0,0.24,0,0.24
Residence/Home,Day,December,Completed,330,2009,burglary,5028259,0.07,6.56,0.07,6.56,0.07,6.56
Commercial,Night,January,Attempted,14,2009,burglary,5028259,0,0.28,0,0.28,0,0.28
Commercial,Night,January,Completed,111,2009,burglary,5028259,0.02,2.21,0.02,2.21,0.02,2.21
Commercial,Night,January,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Night,January,Completed,22,2009,burglary,5028259,0,0.44,0,0.44,0,0.44
Commercial,Night,February,Attempted,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Commercial,Night,February,Completed,95,2009,burglary,5028259,0.02,1.89,0.02,1.89,0.02,1.89
Commercial,Night,February,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Night,February,Completed,12,2009,burglary,5028259,0,0.24,0,0.24,0,0.24
Commercial,Night,March,Attempted,15,2009,burglary,5028259,0,0.3,0,0.3,0,0.3
Commercial,Night,March,Completed,89,2009,burglary,5028259,0.02,1.77,0.02,1.77,0.02,1.77
Commercial,Night,March,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Night,March,Completed,23,2009,burglary,5028259,0,0.46,0,0.46,0,0.46
Commercial,Night,April,Attempted,21,2009,burglary,5028259,0,0.42,0,0.42,0,0.42
Commercial,Night,April,Completed,112,2009,burglary,5028259,0.02,2.23,0.02,2.23,0.02,2.23
Commercial,Night,April,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Night,April,Completed,25,2009,burglary,5028259,0,0.5,0,0.5,0,0.5
Commercial,Night,May,Attempted,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Commercial,Night,May,Completed,118,2009,burglary,5028259,0.02,2.35,0.02,2.35,0.02,2.35
Commercial,Night,May,Attempted,2,2009,burglary,5028259,0,0.04,0,0.04,0,0.04
Commercial,Night,May,Completed,13,2009,burglary,5028259,0,0.26,0,0.26,0,0.26
Commercial,Night,June,Attempted,22,2009,burglary,5028259,0,0.44,0,0.44,0,0.44
Commercial,Night,June,Completed,191,2009,burglary,5028259,0.04,3.8,0.04,3.8,0.04,3.8
Commercial,Night,June,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Night,June,Completed,22,2009,burglary,5028259,0,0.44,0,0.44,0,0.44
Commercial,Night,July,Attempted,20,2009,burglary,5028259,0,0.4,0,0.4,0,0.4
Commercial,Night,July,Completed,135,2009,burglary,5028259,0.03,2.68,0.03,2.68,0.03,2.68
Commercial,Night,July,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Night,July,Completed,20,2009,burglary,5028259,0,0.4,0,0.4,0,0.4
Commercial,Night,August,Attempted,19,2009,burglary,5028259,0,0.38,0,0.38,0,0.38
Commercial,Night,August,Completed,120,2009,burglary,5028259,0.02,2.39,0.02,2.39,0.02,2.39
Commercial,Night,August,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Night,August,Completed,33,2009,burglary,5028259,0.01,0.66,0.01,0.66,0.01,0.66
Commercial,Night,September,Attempted,14,2009,burglary,5028259,0,0.28,0,0.28,0,0.28
Commercial,Night,September,Completed,116,2009,burglary,5028259,0.02,2.31,0.02,2.31,0.02,2.31
Commercial,Night,September,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Night,September,Completed,25,2009,burglary,5028259,0,0.5,0,0.5,0,0.5
Commercial,Night,October,Attempted,14,2009,burglary,5028259,0,0.28,0,0.28,0,0.28
Commercial,Night,October,Completed,124,2009,burglary,5028259,0.02,2.47,0.02,2.47,0.02,2.47
Commercial,Night,October,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Night,October,Completed,21,2009,burglary,5028259,0,0.42,0,0.42,0,0.42
Commercial,Night,November,Attempted,15,2009,burglary,5028259,0,0.3,0,0.3,0,0.3
Commercial,Night,November,Completed,122,2009,burglary,5028259,0.02,2.43,0.02,2.43,0.02,2.43
Commercial,Night,November,Attempted,2,2009,burglary,5028259,0,0.04,0,0.04,0,0.04
Commercial,Night,November,Completed,19,2009,burglary,5028259,0,0.38,0,0.38,0,0.38
Commercial,Night,December,Attempted,20,2009,burglary,5028259,0,0.4,0,0.4,0,0.4
Commercial,Night,December,Completed,121,2009,burglary,5028259,0.02,2.41,0.02,2.41,0.02,2.41
Commercial,Night,December,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Night,December,Completed,27,2009,burglary,5028259,0.01,0.54,0.01,0.54,0.01,0.54
Commercial,Day,January,Attempted,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Commercial,Day,January,Completed,66,2009,burglary,5028259,0.01,1.31,0.01,1.31,0.01,1.31
Commercial,Day,January,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,January,Completed,31,2009,burglary,5028259,0.01,0.62,0.01,0.62,0.01,0.62
Commercial,Day,February,Attempted,6,2009,burglary,5028259,0,0.12,0,0.12,0,0.12
Commercial,Day,February,Completed,62,2009,burglary,5028259,0.01,1.23,0.01,1.23,0.01,1.23
Commercial,Day,February,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Day,February,Completed,29,2009,burglary,5028259,0.01,0.58,0.01,0.58,0.01,0.58
Commercial,Day,March,Attempted,12,2009,burglary,5028259,0,0.24,0,0.24,0,0.24
Commercial,Day,March,Completed,64,2009,burglary,5028259,0.01,1.27,0.01,1.27,0.01,1.27
Commercial,Day,March,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Day,March,Completed,39,2009,burglary,5028259,0.01,0.78,0.01,0.78,0.01,0.78
Commercial,Day,April,Attempted,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Commercial,Day,April,Completed,83,2009,burglary,5028259,0.02,1.65,0.02,1.65,0.02,1.65
Commercial,Day,April,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,April,Completed,29,2009,burglary,5028259,0.01,0.58,0.01,0.58,0.01,0.58
Commercial,Day,May,Attempted,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Commercial,Day,May,Completed,68,2009,burglary,5028259,0.01,1.35,0.01,1.35,0.01,1.35
Commercial,Day,May,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,May,Completed,40,2009,burglary,5028259,0.01,0.8,0.01,0.8,0.01,0.8
Commercial,Day,June,Attempted,10,2009,burglary,5028259,0,0.2,0,0.2,0,0.2
Commercial,Day,June,Completed,74,2009,burglary,5028259,0.01,1.47,0.01,1.47,0.01,1.47
Commercial,Day,June,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Day,June,Completed,29,2009,burglary,5028259,0.01,0.58,0.01,0.58,0.01,0.58
Commercial,Day,July,Attempted,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Commercial,Day,July,Completed,85,2009,burglary,5028259,0.02,1.69,0.02,1.69,0.02,1.69
Commercial,Day,July,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,July,Completed,43,2009,burglary,5028259,0.01,0.86,0.01,0.86,0.01,0.86
Commercial,Day,August,Attempted,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Commercial,Day,August,Completed,96,2009,burglary,5028259,0.02,1.91,0.02,1.91,0.02,1.91
Commercial,Day,August,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,August,Completed,45,2009,burglary,5028259,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,September,Attempted,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Commercial,Day,September,Completed,73,2009,burglary,5028259,0.01,1.45,0.01,1.45,0.01,1.45
Commercial,Day,September,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,September,Completed,37,2009,burglary,5028259,0.01,0.74,0.01,0.74,0.01,0.74
Commercial,Day,October,Attempted,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Commercial,Day,October,Completed,83,2009,burglary,5028259,0.02,1.65,0.02,1.65,0.02,1.65
Commercial,Day,October,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,October,Completed,27,2009,burglary,5028259,0.01,0.54,0.01,0.54,0.01,0.54
Commercial,Day,November,Attempted,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Commercial,Day,November,Completed,92,2009,burglary,5028259,0.02,1.83,0.02,1.83,0.02,1.83
Commercial,Day,November,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Commercial,Day,November,Completed,45,2009,burglary,5028259,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,December,Attempted,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Commercial,Day,December,Completed,77,2009,burglary,5028259,0.02,1.53,0.02,1.53,0.02,1.53
Commercial,Day,December,Attempted,0,2009,burglary,5028259,,,,,,
Commercial,Day,December,Completed,20,2009,burglary,5028259,0,0.4,0,0.4,0,0.4
Educational Facility,Night,January,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,January,Completed,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Educational Facility,Night,January,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,January,Completed,6,2009,burglary,5028259,0,0.12,0,0.12,0,0.12
Educational Facility,Night,February,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,February,Completed,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Educational Facility,Night,February,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,February,Completed,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Educational Facility,Night,March,Attempted,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Educational Facility,Night,March,Completed,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Educational Facility,Night,March,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,March,Completed,3,2009,burglary,5028259,0,0.06,0,0.06,0,0.06
Educational Facility,Night,April,Attempted,2,2009,burglary,5028259,0,0.04,0,0.04,0,0.04
Educational Facility,Night,April,Completed,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Educational Facility,Night,April,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,April,Completed,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Educational Facility,Night,May,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,May,Completed,3,2009,burglary,5028259,0,0.06,0,0.06,0,0.06
Educational Facility,Night,May,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,May,Completed,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Educational Facility,Night,June,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,June,Completed,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Educational Facility,Night,June,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,June,Completed,6,2009,burglary,5028259,0,0.12,0,0.12,0,0.12
Educational Facility,Night,July,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,July,Completed,12,2009,burglary,5028259,0,0.24,0,0.24,0,0.24
Educational Facility,Night,July,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,July,Completed,3,2009,burglary,5028259,0,0.06,0,0.06,0,0.06
Educational Facility,Night,August,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,August,Completed,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Educational Facility,Night,August,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,August,Completed,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Educational Facility,Night,September,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,September,Completed,7,2009,burglary,5028259,0,0.14,0,0.14,0,0.14
Educational Facility,Night,September,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,September,Completed,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Educational Facility,Night,October,Attempted,2,2009,burglary,5028259,0,0.04,0,0.04,0,0.04
Educational Facility,Night,October,Completed,7,2009,burglary,5028259,0,0.14,0,0.14,0,0.14
Educational Facility,Night,October,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,October,Completed,7,2009,burglary,5028259,0,0.14,0,0.14,0,0.14
Educational Facility,Night,November,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,November,Completed,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,November,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,November,Completed,2,2009,burglary,5028259,0,0.04,0,0.04,0,0.04
Educational Facility,Night,December,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Night,December,Completed,4,2009,burglary,5028259,0,0.08,0,0.08,0,0.08
Educational Facility,Night,December,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Night,December,Completed,0,2009,burglary,5028259,,,,,,
Educational Facility,Day,January,Attempted,3,2009,burglary,5028259,0,0.06,0,0.06,0,0.06
Educational Facility,Day,January,Completed,6,2009,burglary,5028259,0,0.12,0,0.12,0,0.12
Educational Facility,Day,January,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Day,January,Completed,7,2009,burglary,5028259,0,0.14,0,0.14,0,0.14
Educational Facility,Day,February,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Day,February,Completed,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Educational Facility,Day,February,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Day,February,Completed,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Educational Facility,Day,March,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Day,March,Completed,14,2009,burglary,5028259,0,0.28,0,0.28,0,0.28
Educational Facility,Day,March,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Day,March,Completed,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
Educational Facility,Day,April,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
Educational Facility,Day,April,Completed,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Educational Facility,Day,April,Attempted,0,2009,burglary,5028259,,,,,,
Educational Facility,Day,April,Completed,9,2009,burglary,5028259,0,0.18,0,0.18,0,0.18
Educational Facility,Day,May,Attempted,1,2009,burglary,5028259,0,0.02,0,0.02,0,0.02
